#                           Boiler Efficiency Data File
#                           ===========================
#
#                           (C) Crown Copyright 2015
#
#
#     Boiler efficiency tests are subject to a degree of measurement uncertainty.
#     Consequently small differences in the efficiency values calculated from them
#     are not significant and should not be relied on when comparing boilers.
#     Statistical analysis suggests that if two boilers have SEDBUK values 3   
#     percentage points apart then there is 95% confidence that the boiler with the
#     higher value is more efficient.
#
#
#
# *** Please be aware that the revision numbers on the control lines may not always
# *** be 1 more than the last file you received. There may have been additional
# *** increments in between.
#
$001,386,2015,12,17
#
#
$191,291,25,2015,12,08
# Table 191 (Current fuel prices) follows ...
#
1,1,95,4.32,2015/Dec/08 14:40
1,2,70,8.15,2015/Dec/08 14:40
1,3,0,10.44,2015/Dec/08 14:40
2,4,0,5.06,2015/Dec/08 14:40
3,11,0,4.07,2015/Dec/08 14:40
3,15,0,4.09,2015/Dec/08 14:40
3,12,0,5.09,2015/Dec/08 14:40
3,20,0,4.65,2013/Dec/10 16:52
3,22,0,6.02,2015/Dec/08 14:40
3,23,0,5.48,2015/Dec/08 14:40
3,21,0,3.41,2015/Dec/08 14:40
3,10,0,4.42,2015/Dec/08 14:40
4,30,0,15.32,2015/Dec/08 14:40
4,32,10,18.15,2015/Dec/08 14:40
4,31,0,6.86,2015/Dec/08 14:40
4,34,9,17.43,2015/Dec/08 14:40
4,33,0,9.58,2015/Dec/08 14:40
4,35,43,9.04,2015/Dec/08 14:40
4,36,0,15.32,2015/Dec/08 14:40
5,47,95,5.27,2015/Dec/08 14:40
6,48,0,3.69,2015/Dec/08 14:40
#
# ... end of Table 191 Format 291
#
#
$301,207,57,2015,09,16
# Table 301 (Manufacturers) follows ...
#
001664,000022,Keston Boilers,Keston,K,130,Keston 130,1998,current,1,2,1,1,2,2,2,37.7,40.5,A,,90.0,2,,101,1,1,500,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
017543,000026,Ravenheat Manufacturing,Ravenheat,HE 80(T),Natural Gas,,2015,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,110,3,0,,,,,,,,,,,2015/May/06 11:53
017544,000026,Ravenheat Manufacturing,Ravenheat,HE 90(T),Natural gas,,2015,current,1,2,1,2,2,2,2,23.9,23.9,A,,90.0,2,,104,1,2,160,3,0,,,,,,,,,,,2015/May/06 11:53
017434,000026,Ravenheat Manufacturing,Ravenheat,CS 90 (T),Natural Gas,,2015,current,1,2,1,2,2,2,2,23.9,23.9,A,,90.0,2,,104,1,2,160,3,0,,,,,,,,,,,2015/May/06 11:50
017728,000033,Viessmann,Viessmann,Vitodens 050-W BPJD,35kW Combi Boiler,47-819-39,2014,current,1,2,1,2,2,2,2,30.1,30.1,A,,90.0,2,,104,1,2,141,2.71,0,,,,,,,,1,1,,2015/Nov/04 08:47
010218,000033,Viessmann,Viessmann,Vitodens 200 Combi,WB2A,,2004,current,1,2,1,2,2,2,2,24.7,24.7,A,,90.0,2,,104,1,2,120,,0,,,0,,,,,,,,2009/Jan/27 08:30
010337,000033,Viessmann,Viessmann,Vitodens 100 Combi,WB1A 24kw,,,current,1,2,1,2,2,2,2,24,24,A,,90.0,2,,104,1,2,165,11,0,,,0,,,,,,,,2006/Jan/17 12:31
017726,000033,Viessmann,Viessmann,Vitodens 050-W BPJD,29kW Combi Boiler,47-819-38,2014,current,1,2,1,2,2,2,2,21.9,21.9,A,,90.0,2,,104,1,2,97,2.71,0,,,,,,,,1,1,,2015/Nov/04 08:46
017417,000033,Viessmann,Viessmann,Vitodens 050-W BPJC,29kW Combi Boiler,GC 47 819 31,2014,current,1,2,1,2,2,2,2,21.8,21.8,A,,90.0,2,,104,1,2,97,2.71,0,,,0,,,,,,,,2015/Jan/27 13:12
017419,000033,Viessmann,Viessmann,Vitodens 050-W BPJC,35kW Combi Boiler,GC 47 819 32,2014,current,1,2,1,2,2,2,2,30.1,30.1,A,,90.0,2,,104,1,2,141,2.71,0,,,,,,,,,,,2015/Apr/15 09:22
015977,000033,Viessmann,Viessmann,Vitodens 100 W WB1B,26kW Combi Boiler,GC No 47-819-18,2008,current,1,2,1,2,2,2,2,23.7,23.7,A,,90.0,2,,104,1,2,111,7,0,,,,,,,,1,1,,2010/Sep/29 12:25
016891,000035,Worcester Bosch Group,Worcester,Greenstar,24,47-406-32,2012,current,1,2,1,2,2,2,2,20.3,20.3,A,,90.0,2,,104,1,2,125,9,0,,,,,,,,,,,2012/May/31 08:52
017507,000035,Bosch Thermotechnology,Worcester,Greenstar,30i ErP,47-406-62,2015,current,1,2,1,2,2,2,2,24,24,A,,90.0,2,,104,1,2,106,1.7,0,,,,,,,,1,1,,2015/May/06 13:24
017505,000035,Bosch Thermotechnology,Worcester,Greenstar,25i ErP,47-406-60,2015,current,1,2,1,2,2,2,2,24,24,A,,90.0,2,,104,1,2,106,1.7,0,,,,,,,,1,1,,2015/May/06 13:22
017307,000035,Bosch Thermotechnology,Worcester,Greenstar,30,47-406-64,2014,current,1,2,1,2,2,2,2,20.2,20.2,A,,90.0,2,,104,1,2,130,9,0,,,,,,,,,,,2014/Sep/01 11:33
016892,000035,Worcester Bosch Group,Worcester,Greenstar,28,47-406-33,2012,current,1,2,1,2,2,2,2,20.3,20.3,A,,90.0,2,,104,1,2,125,9,0,,,,,,,,,,,2012/May/31 08:52
009720,000035,Worcester Heat Systems,Worcester,Greenstar R,40 HE Plus Combi,47 311 81,2003,current,1,2,1,2,2,2,2,40.0,40.0,A,,90.0,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:31
009713,000035,Worcester Heat Systems,British Gas,RD,542i Combi,47 311 12,2003,current,1,2,1,2,2,2,2,40.0,40.0,A,,90.0,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:31
009587,000041,Boulter Buderus,Boulter,Buderus,800/24,87470124,1999,current,1,2,1,1,2,2,2,23.40,23.40,A,,90.0,2,,102,1,2,120,8,0,,0,0,,,,,,,,2012/Mar/27 10:12
010293,000041,Boulter Buderus,Boulter,Buderus,500-24/C,87470242,2005,current,1,2,1,2,2,2,2,23.0,23.0,A,,90.0,2,,104,1,2,40,6.5,0,,,0,,,,,,,,2006/Jan/17 12:31
010095,000041,Boulter Buderus,Boulter,Buderus,500-28C,87470220,2004,current,1,2,1,2,2,2,2,23.0,23.0,A,,90.0,2,,104,1,2,110,3,0,,,0,,,,,,,,2006/Jan/17 12:31
010079,000072,Gledhill Water Storage,Gledhill,GulfStream A-Class,20/SS,,2004,current,1,1,1,2,2,2,2,19.3,19.3,A,,90.0,2,,106,1,2,,,1,1,0,95,55,2,75,60,,,,2006/Jan/17 12:31
010080,000072,Gledhill Water Storage,Gledhill,GulfStream A-Class,20/OV,,2004,current,1,1,1,2,2,2,2,19.3,19.3,A,,90.0,2,,106,1,2,,,1,1,0,95,55,2,75,60,,,,2006/Jan/17 12:31
010507,000077,ICI Caldaie SPA,ICI Caldaie,Solar C31,,,2005,current,1,2,1,2,2,2,2,30.2,30.2,A,,90.0,2,,104,1,2,150,0,0,,,0,,,,,,,,2005/Aug/31 10:32
010508,000077,ICI Caldaie SPA,ICI Caldaie,Solar System C31,,,2005,current,1,2,1,1,2,2,2,30.2,30.2,A,,90.0,2,,104,1,2,150,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
016908,000080,Ariston Thermo UK,Ariston,E-Combi evo 24,,,2012,current,1,2,1,2,2,2,2,21.5,21.5,A,,90.0,2,,104,1,2,,,0,,,,,,,,1,0,,2013/Jan/30 09:37
016911,000080,Ariston Thermo UK,Ariston,Clas HE evo 24,,,2012,current,1,2,1,2,2,2,2,21.5,21.5,A,,90.0,2,,104,1,2,,,0,,,,,,,,1,0,,2013/Jan/30 09:30
016648,000097,Ferroli,Ferroli,DOMIcondens HE,26C,,2011,current,1,2,1,2,2,2,2,24.4,24.4,A,,90.0,2,,104,1,2,135,2.0,0,,,,,,,,,,,2013/Mar/28 08:32
008500,000205,Quantum Heating,Quantum,DB,System Boiler,,2001,current,1,2,1,1,2,2,2,23,23,A,,90.0,2,,102,1,2,85,85,0,,0,0,,,,,,,,2012/Mar/27 10:12
016816,000207,Vaillant Industrial UK,Glow-worm,Easicom 24,,GC No 47-019-18,2012,current,1,2,1,2,2,2,2,18,18,A,,90.0,2,,104,1,2,68,6,0,,,,,,,,,,,2013/Jan/30 14:45
015020,000207,Vaillant Group,Glow-worm,Flexicom 30hx,,GC 41-315-67,2006,current,1,2,1,1,2,2,2,30.0,30.0,A,,90.0,2,,102,1,2,60,6,0,,0,0,,,,,,,,2012/Mar/27 10:12
015024,000207,Vaillant Group,Glow-worm,Flexicom 30cx,,GC 47-047-34,2006,current,1,2,1,2,2,2,2,24.0,24.0,A,,90.0,2,,104,1,2,180,6,0,,,0,,,,,,,,2010/Oct/22 10:40
017848,000208,Biasi (UK),Biasi,Advance Plus 25C ErP,,47-583-35,2015,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,102,8.6,0,,,,,,,,1,0,,2015/Dec/11 09:28
010577,000208,Biasi,Biasi,Riva Advance HE,M110.24SM/C,47-970-29,2004,current,1,2,1,2,2,2,2,25,25,A,,90.0,2,,104,1,2,108,6,0,,,0,,,,,,,,2006/Jan/17 12:31
016859,000208,Biasi UK,Biasi,Advance Plus,25C,47-583-29,2012,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,102,8.6,0,,,,,,,,1,,,2012/Jun/28 11:09
017853,000208,Biasi (UK),Biasi,Inovia 25C ErP,,47-583-38,2015,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,102,8.6,0,,,,,,,,1,1,,2015/Dec/11 09:30
015743,000208,Biasi SpA,Biasi,Riva Advance HE,M110B.32SM/C,47-583-12,2007,current,1,2,1,2,2,2,2,33.1,33.1,A,,90.0,2,,104,1,2,125,,0,,,0,,,,,,,,2013/Feb/27 12:41
015747,000208,Biasi SpA,Biasi,Garda Plus HE,M110B.32SM/E,47-583-14,2007,current,1,2,1,2,2,2,2,8.2,33.1,A,,90.0,2,,104,1,2,125,,0,,,0,,,,,,,,2008/Jun/26 09:41
016869,000208,Biasi UK,Biasi,Inovia,25C,47-583-32,2012,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,102,8.6,0,,,,,,,,1,1,,2012/Jun/28 11:10
016805,000208,Biasi,Biasi,ActivA Plus,25C,47-583-28,2012,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,102,8.6,0,,,,,,,,,,,2012/Feb/08 08:22
015380,000208,Halstead Boilers,Biasi,Riva 18 OV,,47-260-09,2006,current,1,2,1,1,2,2,2,18,18,A,,90.0,2,,102,1,2,80,5,0,,,0,,,,,,,,2012/Mar/27 10:12
016478,000208,Biasi,Biasi,Activ A,15OV,41-583-15,2010,current,1,2,1,1,2,2,2,14.7,14.7,A,,90.0,2,,102,1,2,125,5.4,0,,,0,,,,,,,,2012/Jun/28 11:09
009793,000212,Geminox,Geminox,THI 10-50 C,,,2004,current,1,2,1,1,2,3,2,52.6,52.6,A,,90.0,2,,102,1,2,53,9.2,0,,0,0,,,,,,,,2012/Mar/27 10:12
009797,000212,Geminox,Geminox,THI 5-25 SEP,,,2003,current,1,2,1,2,2,3,2,23.9,23.9,A,,90.0,2,,104,1,2,23,9.2,0,,,0,,,,,1,1,,2006/Mar/29 12:43
016262,000213,Fonderie Sime SpA,Sime,Format DGT HE,25,,2009,current,1,2,1,2,2,3,2,19.5,19.5,A,,90.0,2,,104,1,2,125,8,0,,,,,,,,,,,2015/Oct/08 10:33
017448,000213,Fonderie Sime SpA,Sime,Murelle Elite HE 25 ErP,,,2015,current,1,2,1,2,2,3,2,23.9,23.9,A,,90.0,2,,104,1,2,84,,0,,,,,,,,,,,2015/Jun/12 10:14
016256,000213,Fonderie Sime SpA,Sime,Format DGT HE,25/15,,2009,current,1,2,1,2,2,3,2,19.5,19.5,A,,90.0,2,,104,1,2,125,8,0,,,,,,,,,,,2015/Oct/08 10:33
010635,000213,Fonderie Sime SpA,Fonderie Sime SpA,FE-25HE UK/1 N,,,2005,current,1,2,1,2,2,3,2,22.7,22.7,A,,90.0,2,,104,1,2,50,10,0,,,0,,,,,0,,,2015/Oct/08 10:31
017347,000213,Fonderie Sime SpA,Sime,Murelle Elite HE,25,,2014,current,1,2,1,2,2,2,2,23.9,23.9,A,,90.0,2,,104,1,2,125,,0,,,,,,,,,,,2015/Feb/23 16:48
008811,000214,Lamborghini Calor SpA,Lamborghini,Futuria,24 MCW Top U/GB,900170-1,1998,current,1,1,1,1,2,2,2,25.0,25.0,A,,90.0,2,,102,1,2,274,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
016896,000215,Heatline,Heatline,CaprizPlus,24a,GC 47-157-23,2012,current,1,2,1,2,2,2,2,17.6,17.6,A,,90.0,2,,104,1,2,130,10,0,,,,,,,,1,1,,2012/Jun/26 14:26
016642,000215,Heatline,Heatline,CaprizPlus,28,GCN 47-157-20,2001,current,1,2,1,2,2,2,2,23.4,23.4,A,,90.0,2,,104,1,2,130,3,0,,,,,,,,,,,2011/Feb/22 12:50
016643,000215,Heatline,Heatline,CaprizPlus,24,GCN 47-157-19,2011,current,1,2,1,2,2,2,2,17.6,17.6,A,,90.0,2,,104,1,2,130,3,0,,,,,,,,,,,2011/Feb/22 12:50
016644,000215,Heatline,Heatline,Monza,28,GCN 47-157-22,2011,current,1,2,1,2,2,2,2,23.4,23.4,A,,90.0,2,,104,1,2,130,3,0,,,,,,,,,,,2011/Feb/22 12:50
016894,000215,Heatline,Heatline,Monza,24a,GC 47-157-25,2012,current,1,2,1,2,2,2,2,17.6,17.6,A,,90.0,2,,104,1,2,130,10,0,,,,,,,,1,1,,2012/Jun/26 14:26
015037,000227,ATAG Verwarming Nederland BV,ATAG,Q51C,,,2006,current,1,2,1,2,2,3,2,44.7,44.7,A,,90.0,2,,104,1,2,,,0,,,0,,,,,,,,2013/Oct/23 12:57
015036,000227,ATAG Verwarming Nederland BV,ATAG,Q38C,,,2006,current,1,2,1,2,2,3,2,33.3,33.3,A,,90.0,2,,104,1,2,,,0,,,0,,,,,,,,2013/Oct/23 12:57
015279,000227,ATAG Verwarming Nederland BV,ATAG,E22C,,,2007,current,1,2,1,2,2,3,2,19.3,19.3,A,,90.0,2,,104,1,2,122,,0,,,0,,,,,,,,2013/Oct/23 12:57
016801,000227,ATAG Verwarming Nederland,ATAG,XL70,,,2011,current,1,2,1,1,2,3,2,60.1,60.1,A,,90.0,2,,102,1,2,,,0,,,0,,,,,,,,2013/Oct/23 12:58
009675,000230,ATAG Verwarming Nederland BV,Beeston,Solution 2000,S-HR51,,1997,current,1,2,1,1,2,2,2,48.8,48.8,A,,90.0,2,,102,1,2,190,5,0,,0,0,,,,,,,,2012/Mar/27 10:12
015009,000237,ELCO Klöckner Heiztechnik,Elco,Trigon 22,,,2003,current,1,1,1,1,2,2,2,20.1,20.1,A,,90.0,2,,102,1,2,137,102,0,,,0,,,,,,,,2012/Mar/27 10:12
016980,000239,Johnson & Starley,Johnson & Starley,QuanTec,HR28C,47-416-11,2012,current,1,2,1,2,2,2,2,21.1,21.1,A,,90.0,2,,104,1,2,100,2.17,0,,,,,,,,,,,2015/Sep/22 16:29
010570,000239,Johnson & Starley,Johnson & Starley,Reno,HE37C,4141602,2005,current,1,2,1,2,2,2,2,30.0,30.0,A,,90.0,2,,104,1,2,145,,0,,,0,,,,,,,,2009/Oct/28 09:39
015837,000239,Johnson & Starley,Johnson & Starley,RenoXtra,37C,,2008,current,1,2,1,2,2,2,2,30,30,A,,90.0,2,,104,1,2,145,0,0,,,,,,,,,,,2010/Sep/29 12:36
015025,000245,Gerkros Boilers (Tipperary) Limited,Gerkros,Termogas KT/A,,,2005,current,1,2,1,1,2,2,1,21.9,21.9,A,,90.0,2,,102,1,2,,,0,,,0,,,,,,,,2012/Mar/27 10:12
015299,000248,Emas Makina Sanayi AS,E.C.A.,Confeo Premix,CP 24 HM,,2006,current,1,2,1,2,2,2,2,22.2,22.2,A,,90.0,2,,104,1,2,127,5,0,,,0,,,,,1,1,0,2012/Jun/28 15:41
016457,000250,Fondital,Nova Florida,Pictor Condensing KC 24 Line Tech,,,2006,current,1,2,1,2,2,3,2,23.1,23.1,A,,90.0,2,,104,1,2,155,10,0,,,,,,,,,,,2010/Sep/14 11:43
016459,000250,Fondital,Nova Florida,Pictor Condensing KC 28 Line Tech,,,2007,current,1,2,1,2,2,3,2,25.55,25.55,A,,90.0,2,,104,1,2,155,10,0,,,,,,,,,,,2010/Sep/14 11:39
015737,000250,Fondital SpA,Fondital,Tahiti Condensing KC 24 Line Tech,,,2006,current,1,2,1,2,2,3,2,23.1,23.1,A,,90.0,2,,104,1,2,155,10,0,,,,,,,,,,,2008/Feb/29 10:31
015735,000250,Fondital SpA,Fondital,Tahiti Condensing KC 28 Line Tech,,,2007,current,1,2,1,2,2,3,2,25.55,25.55,A,,90.0,2,,104,1,2,155,10,0,,,,,,,,,,,2008/Feb/29 10:31
016225,000250,Fondital,Fondital,Tahiti Condensing KR 55 Line Tech,,,2008,current,1,2,1,1,2,3,2,53.5,53.5,A,,90.0,2,,102,1,2,245,10,0,,,0,,,,,,,,2012/Mar/27 10:12
016147,000256,Intergas Heating Ltd,Intergas,Combi Compact HRE 24/18,,,2009,current,1,2,1,2,2,2,2,18.2,18.2,A,,90.0,2,,104,1,2,130,1.9,0,,,,,,,,,,,2014/Dec/01 15:19
017390,000256,Intergas Heating Ltd,Intergas,Combi Compact ECO RF 24,,,2013,current,1,2,1,2,2,2,2,18.2,18.2,A,,90.0,2,,104,1,2,80,2,0,,,,,,,,,,,2014/Nov/25 08:57
016301,000261,ARCA,ARCA,PIXELfast 26 FCXR,,,2007,current,1,2,1,1,2,2,2,25.4,25.4,A,,90.0,2,,101,1,1,150,5,0,,,0,,,,,,,,2012/Jul/03 16:27
016319,000262,Termet,Termet,Windsor Plus,30 combi,,2009,current,1,2,1,2,2,2,2,28.8,28.8,A,,90.0,2,,104,1,2,200,8,0,,,,,,,,,,,2010/Feb/08 15:42
016317,000262,Termet,Termet,Windsor Plus,25 combi,,2009,current,1,2,1,2,2,2,2,22.9,22.9,A,,90.0,2,,104,1,2,200,8,0,,,0,,,,,,,,2010/Feb/08 15:42
016314,000262,Termet,Termet,Ecocondens Plus,30 combi,,2009,current,1,2,1,2,2,2,2,28.8,28.8,A,,90.0,2,,104,1,2,200,8,0,,,0,,,,,,,,2013/Feb/21 14:42
016312,000262,Termet,Termet,Ecocondens Plus,25 combi,,2009,current,1,2,1,2,2,2,2,22.9,22.9,A,,90.0,2,,104,1,2,200,8,0,,,0,,,,,,,,2010/Feb/08 15:42
017252,000270,The White Boiler Company,The White Boiler Company,WH 80 (T),,,2014,current,1,2,1,2,2,2,2,19.5,19.5,A,,90.0,2,,104,1,2,110,3,0,,,,,,,,,,,2014/Sep/10 12:10
017254,000270,The White Boiler Company,The White Boiler Company,WH 90 (T),,,2014,current,1,2,1,2,2,2,2,23.8,23.8,A,,90.0,2,,104,1,2,160,3,0,,,,,,,,,,,2014/Sep/10 12:10
016934,000272,Remeha B.V,De Dietrich Thermique,EMC-M,30/35MI,,2012,current,1,2,1,1,2,3,2,29.2,29.2,A,,90.0,2,,102,1,2,145,30,0,,,0,,,,,,,,2012/Nov/12 10:42
017128,000275,ATAG Verwarming Nederland,A O Smith,UB70 G,,,2011,current,1,2,1,1,2,3,2,60.1,60.1,A,,90.0,2,,102,1,2,,,0,,,0,,,,,,,,2013/Jun/26 07:55
017375,000278,Daikin Europe NV,Daikin,EKOMBU22AAV1,,GC 47-464-05,2014,current,1,2,1,2,2,2,2,18.2,18.2,A,,90.0,2,,104,1,2,105,2,0,,,,,,,,1,1,,2014/Oct/14 14:05
017373,000278,Daikin Europe NV,Daikin,EKOMBGU22AAV1,GC 47-464-02,,2014,current,1,2,1,2,2,2,2,18.2,18.2,A,,90.0,2,,104,1,2,80,2,0,,,,,,,,1,1,,2014/Oct/14 14:06
017232,000011,Vokera,Vokera,Compact,25A,47 364 17,2013,current,1,2,1,2,2,3,2,19.5,19.5,A,,90,2,,104,1,2,123,4.5,0,,,,,,,,,,,2015/Mar/04 16:46
016637,000011,Vokera,Vokera,Compact,25,4736401,2010,current,1,2,1,2,2,3,2,19.5,19.5,A,,90,2,,104,1,2,123,4.5,0,,,0,,,,,,,,2012/Sep/19 14:28
016976,000011,Vokera,Vokera,Vision,25C,47 364 10,2012,current,1,2,1,2,2,3,2,19.5,19.5,A,,90,2,,104,1,2,110,4.5,0,,,,,,,,,,,2014/Oct/15 10:57
016808,000011,Vokera,Pro,Procombi CT,25,47 364 04,2010,current,1,2,1,2,2,3,2,19.5,19.5,A,,90,2,,104,1,2,125,4.5,0,,,,,,,,,,,2012/Feb/02 15:21
015879,000011,Vokera,Vokera,Mynute,15VHE,41-094-68,2007,current,1,2,1,1,2,3,2,14.60,14.60,A,,90,2,,102,1,2,150,,0,,,0,,,,,,,,2012/Mar/27 10:12
017430,000026,Ravenheat Manufacturing,Ravenheat,CS 80(T),Natural Gas,,2015,current,1,2,1,2,2,2,2,19.5,19.5,A,,90,2,,104,1,2,110,3,0,,,,,,,,,,,2015/May/06 11:50
008501,000205,Quantum Heating,Quantum,DB,,,2001,current,1,2,1,1,2,2,2,23,23,A,,90,2,,102,1,2,85,85,0,,0,0,,,,,,,,2012/Mar/27 10:12
016814,000207,Vaillant Industrial UK,Glow-worm,Betacom2 24,,GC No 47-019-16,2012,current,1,2,1,2,2,2,2,18,18,A,,90,2,,104,1,2,68,6,0,,,,,,,,,,,2013/Jan/30 14:30
010580,000208,Biasi,Biasi,Riva Advance HE,M110.32SM/C,47-970-30,2004,current,1,2,1,2,2,2,2,33.5,33.5,A,,90,2,,104,1,2,125,6,0,,,0,,,,,,,,2006/Jan/17 12:31
010582,000208,Biasi,Biasi,Garda Plus HE,M110.32SM/E,47-970-32,2004,current,1,2,1,2,2,2,2,33.5,33.5,A,,90,2,,104,1,2,125,6,0,,,0,,,,,,,,2006/Jan/17 12:31
010579,000208,Biasi,Biasi,Garda Plus HE,M110.24SM/E,47-970-31,2004,current,1,2,1,2,2,2,2,25,25,A,,90,2,,104,1,2,108,6,0,,,0,,,,,,,,2006/Jan/17 12:31
010104,000213,Fonderie Sime SpA,Fonderie Sime SpA,Format 25 HE,,,2004,current,1,2,1,2,2,3,2,22.7,22.7,A,,90,2,,104,1,2,50,10,0,,,0,,,,,,,,2013/Jun/25 14:13
016645,000215,Heatline,Heatline,Monza,24,GCN 47-157-21,2011,current,1,2,1,2,2,2,2,17.6,17.6,A,,90,2,,104,1,2,130,3,0,,,,,,,,,,,2011/Feb/22 12:51
015367,000003,Atlantic 2000,Atlantic Boilers,KDB,201 KCA,,2003,current,1,2,1,2,2,3,2,23.3,23.3,B,,89.9,2,,104,1,2,145,5,0,,,0,,,,,,,,2007/Apr/04 15:56
017674,000005,Baxi Heating UK,Baxi,EcoBlue Advance 30 Heat ErP,,41-470-38,2014,current,1,2,1,1,2,2,2,30,30,B,,89.9,2,,102,1,2,44,0,0,,,0,,,,,,,,2015/Aug/14 09:32
008479,000012,Clyde Combustions,Clyde,CW45,,,,current,1,2,1,1,2,2,2,43.7,43.7,B,,89.9,2,,102,1,2,51,,0,,0,0,,,,,,,,2012/Mar/27 10:12
004130,000014,Eco Hometec (UK),Eco Hometec (UK),EC23S,,,1995,current,1,2,1,2,2,2,2,28,28,B,,89.9,2,,104,1,2,60,,0,,,0,,,,,,,,2006/Jan/17 12:31
017083,000207,Glow-worm,Glow-worm,Ultimate,35c,47-019-21,2013,current,1,2,1,2,2,2,2,8.5,30,B,,89.9,2,,104,1,2,41,3.5,0,,,,,,,,,,,2013/Apr/22 17:06
008606,000213,Fonderie Sime SpA,Fonderie Sime SpA,Planet Dewy 110,,,2000,current,1,2,1,2,2,2,2,29.3,29.3,B,,89.9,2,,104,1,2,,,0,,,0,,,,,,,,2013/Jun/25 13:53
009658,000221,Sile SpA,Sile SpA,Condensa 32 N,,,2002,current,1,2,1,1,2,2,2,30.0,30.0,B,,89.9,2,,102,1,2,175,,0,,0,0,,,,,,,,2012/Mar/27 10:12
009676,000230,ATAG Verwarming Nederland BV,Beeston,Solution 2000,S-HR51T,,1997,current,1,2,1,2,2,2,2,48.8,48.8,B,,89.9,2,,104,1,2,190,5,0,,,0,,,,,,,,2006/Jan/17 12:31
015838,000239,Johnson & Starley,Johnson & Starley,RenoXtra,30C,,2008,current,1,2,1,2,2,2,2,25,25,B,,89.9,2,,104,1,2,145,0,0,,,,,,,,,,,2010/Sep/29 12:36
015054,000246,Rotex Heating Systems,Rotex,GCU 35,,,2005,current,1,1,1,2,2,3,2,35,35,B,,89.9,2,,106,1,2,45,7.7,2,1,0,500,80,2,,,0,0,,2007/Apr/24 00:00
015058,000246,Rotex Heating Systems,Rotex,GSU 35,,,2005,current,1,1,1,2,2,3,2,35,35,B,,89.9,2,,106,1,2,45,7.7,2,1,0,500,80,2,,,0,0,,2007/Apr/24 00:00
016935,000272,Remeha B.V,De Dietrich Thermique,EMC-M,34/39MI,,2012,current,1,2,1,1,2,3,2,33.8,33.8,B,,89.9,2,,102,1,2,159,3,0,,,0,,,,,,,,2012/Nov/12 10:41
015366,000003,Atlantic 2000,Atlantic Boilers,KDB,251 KCA,,2003,current,1,2,1,2,2,3,2,28.4,28.4,B,,89.8,2,,104,1,2,145,5,0,,,0,,,,,,,,2007/Apr/04 15:56
015368,000003,Atlantic 2000,Atlantic Boilers,KDB,301 KCA,,2003,current,1,2,1,2,2,3,2,33.8,33.8,B,,89.8,2,,104,1,2,145,5,0,,,0,,,,,,,,2007/Apr/04 15:58
009957,000024,MHS Boilers,MHS Boilers,Strata Streamline,75,,2003,current,1,2,1,1,2,3,2,67.8,67.8,B,,89.8,2,,102,1,2,60,6,0,,0,0,,,,,,,,2012/Mar/27 10:12
001681,000036,Yorkpark,Yorkpark,Microstar,25,MZ 11/18/25,1993,current,1,2,1,1,2,2,2,11,25,B,,89.8,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
010082,000072,Gledhill Water Storage,Gledhill,GulfStream A-Class,30/OV,,2004,current,1,1,1,2,2,2,2,28.8,28.8,B,,89.8,2,,106,1,2,,,1,1,0,95,55,2,75,60,,,,2006/Jan/17 12:31
010081,000072,Gledhill Water Storage,Gledhill,GulfStream A-Class,30/SS,,2004,current,1,1,1,2,2,2,2,28.8,28.8,B,,89.8,2,,106,1,2,,,1,1,0,95,55,2,75,60,,,,2006/Jan/17 12:31
016810,000207,Vaillant Industrial UK,Glow-worm,Betacom2 28,,GC No 47-019-17,2012,current,1,2,1,2,2,2,2,23.3,23.3,B,,89.8,2,,104,1,2,68,6,0,,,,,,,,,,,2013/Jan/30 14:32
016812,000207,Vaillant Industrial UK,Glow-worm,Easicom 28,,GC No 47-019-19,2012,current,1,2,1,2,2,2,2,23.3,23.3,B,,89.8,2,,104,1,2,68,6,0,,,,,,,,,,,2013/Jan/30 14:46
017055,000207,Vaillant Industrial UK,Glow-worm,Ultimate 30c,,GC No 47-019-20,2013,current,1,2,1,2,2,2,2,24.2,24.2,B,,89.8,2,,104,1,2,35,3.5,0,,,,,,,,,,,2013/Feb/28 09:24
016961,000250,Fondital,Fondital,Itaca KR 32,,,2012,current,1,2,1,1,2,2,2,29.4,29.4,B,,89.8,2,,102,1,2,121,2.4,0,,,0,,,,,,,,2012/Nov/29 13:06
016897,000215,Heatline,Heatline,CaprizPlus,28a,GC 47-157-24,2012,current,1,2,1,2,2,2,2,23.2,23.2,B,,89.7,2,,104,1,2,130,10,0,,,,,,,,1,1,,2012/Jun/26 14:26
